timestamp,power_mW,under_attack
2025-06-02T20:31:20.110559,9182,0
2025-06-02T20:31:21.152804,9182,0
2025-06-02T20:31:22.183594,9155,0
2025-06-02T20:31:23.227029,9155,0
2025-06-02T20:31:24.256747,9196,0
2025-06-02T20:31:25.292234,9196,0
2025-06-02T20:31:26.322136,9144,0
2025-06-02T20:31:27.351681,9144,0
2025-06-02T20:31:28.383815,9198,0
2025-06-02T20:31:29.412704,9198,0
2025-06-02T20:31:30.444746,9192,0
2025-06-02T20:31:31.474721,9192,0
2025-06-02T20:31:32.519174,9134,0
2025-06-02T20:31:33.548269,9134,0
2025-06-02T20:31:34.592971,9190,0
2025-06-02T20:31:35.622140,9190,0
2025-06-02T20:31:36.660395,9185,0
2025-06-02T20:31:37.713375,9185,0
2025-06-02T20:31:38.749803,9275,0
2025-06-02T20:31:39.791516,9275,0
2025-06-02T20:31:40.820882,9148,0
2025-06-02T20:31:41.865699,9148,0
2025-06-02T20:31:42.896141,9177,0
2025-06-02T20:31:43.931317,9151,0
2025-06-02T20:31:44.960273,9151,0
2025-06-02T20:31:46.000777,9144,0
2025-06-02T20:31:47.029203,9144,0
2025-06-02T20:31:48.061815,9202,0
2025-06-02T20:31:49.091035,9202,0
2025-06-02T20:31:50.132032,9231,0
2025-06-02T20:31:51.161790,9231,0
2025-06-02T20:31:52.205807,9160,0
2025-06-02T20:31:53.236274,9160,0
2025-06-02T20:31:54.271245,9164,0
2025-06-02T20:31:55.301840,9164,0
2025-06-02T20:31:56.331170,9148,0
2025-06-02T20:31:57.366005,9148,0
2025-06-02T20:31:58.396384,9147,0
2025-06-02T20:31:59.427201,9147,0
2025-06-02T20:32:00.474316,9153,0
2025-06-02T20:32:01.503417,9153,0
2025-06-02T20:32:02.549452,9159,0
2025-06-02T20:32:03.578414,9159,0
2025-06-02T20:32:04.613886,9087,0
2025-06-02T20:32:05.648402,9087,0
2025-06-02T20:32:06.679018,9107,0
2025-06-02T20:32:07.727413,9107,0
