timestamp,power_mW,under_attack
2025-06-04T15:22:30.907891,3131,1
2025-06-04T15:22:31.937995,2349,1
2025-06-04T15:22:32.971154,2349,1
2025-06-04T15:22:34.013547,2330,1
2025-06-04T15:22:35.043019,2330,1
2025-06-04T15:22:36.083714,2340,1
2025-06-04T15:22:37.113544,2340,1
2025-06-04T15:22:38.156901,2598,1
2025-06-04T15:22:39.187365,3969,1
2025-06-04T15:22:40.217280,3969,1
2025-06-04T15:22:41.248929,3834,1
2025-06-04T15:22:42.278498,3834,1
2025-06-04T15:22:43.319296,3514,1
2025-06-04T15:22:44.349173,3514,1
2025-06-04T15:22:45.379875,2886,1
2025-06-04T15:22:46.425247,2886,1
2025-06-04T15:22:47.454626,2915,1
2025-06-04T15:22:48.499011,2716,1
2025-06-04T15:22:49.528684,2716,1
2025-06-04T15:22:50.558192,2963,1
2025-06-04T15:22:51.587604,2963,1
2025-06-04T15:22:52.631112,3777,1
2025-06-04T15:22:53.661694,3777,1
2025-06-04T15:22:54.690966,3754,1
2025-06-04T15:22:55.744197,3754,1
2025-06-04T15:22:56.773550,3185,1
2025-06-04T15:22:57.823745,3185,1
2025-06-04T15:22:58.855156,2430,1
2025-06-04T15:22:59.884612,2311,1
2025-06-04T15:23:00.914823,2311,1
2025-06-04T15:23:01.948294,2395,1
2025-06-04T15:23:02.979124,2395,1
2025-06-04T15:23:04.010733,2568,1
2025-06-04T15:23:05.046322,2568,1
2025-06-04T15:23:06.087004,3339,1
2025-06-04T15:23:07.116376,3339,1
2025-06-04T15:23:08.161870,3295,1
2025-06-04T15:23:09.191693,3295,1
2025-06-04T15:23:10.222433,2262,1
2025-06-04T15:23:11.254751,2262,1
2025-06-04T15:23:12.284227,2294,1
2025-06-04T15:23:13.314353,2294,1
2025-06-04T15:23:14.350753,2389,1
2025-06-04T15:23:15.384165,2389,1
2025-06-04T15:23:16.428630,2248,1
2025-06-04T15:23:17.462158,2248,1
2025-06-04T15:23:18.504277,3557,1
2025-06-04T15:23:19.533974,3557,1
2025-06-04T15:23:20.563412,3674,1
2025-06-04T15:23:21.592603,3674,1
2025-06-04T15:23:22.623052,3423,1
2025-06-04T15:23:23.664661,2808,1
2025-06-04T15:23:24.694097,2808,1
2025-06-04T15:23:25.727083,2851,1
2025-06-04T15:23:26.771019,2851,1
2025-06-04T15:23:27.800683,2712,1
2025-06-04T15:23:28.844540,2840,1
2025-06-04T15:23:29.876329,3140,1
