timestamp,power_W,under_attack
2025-05-23T22:51:08.741400,1514,1
2025-05-23T22:51:09.771728,1493,1
2025-05-23T22:51:10.815796,1493,1
2025-05-23T22:51:11.846346,1478,1
2025-05-23T22:51:12.891339,1478,1
2025-05-23T22:51:13.923361,1478,1
2025-05-23T22:51:14.971333,1659,1
2025-05-23T22:51:16.001182,1659,1
2025-05-23T22:51:17.029857,1468,1
2025-05-23T22:51:18.063784,1468,1
2025-05-23T22:51:19.109872,1468,1
2025-05-23T22:51:20.139807,1587,1
2025-05-23T22:51:21.185052,1587,1
2025-05-23T22:51:22.214396,1639,1
2025-05-23T22:51:23.254611,1639,1
2025-05-23T22:51:24.283388,1480,1
2025-05-23T22:51:25.312223,1480,1
2025-05-23T22:51:26.344457,1442,1
2025-05-23T22:51:27.380795,1442,1
2025-05-23T22:51:28.428164,1442,1
2025-05-23T22:51:29.459422,1572,1
2025-05-23T22:51:30.504893,1572,1
2025-05-23T22:51:31.535075,1572,1
2025-05-23T22:51:32.564153,1567,1
2025-05-23T22:51:33.592782,1567,1
2025-05-23T22:51:34.624603,1503,1
2025-05-23T22:51:35.653854,1503,1
2025-05-23T22:51:36.684995,1472,1
2025-05-23T22:51:37.723689,1526,1
2025-05-23T22:51:38.752452,1526,1
2025-05-23T22:51:39.794991,1483,1
2025-05-23T22:51:40.823775,1483,1
2025-05-23T22:51:41.872586,1483,1
2025-05-23T22:51:42.901105,1652,1
2025-05-23T22:51:43.933602,1652,1
2025-05-23T22:51:44.970950,1652,1
2025-05-23T22:51:45.999871,1596,1
2025-05-23T22:51:47.032061,1596,1
2025-05-23T22:51:48.062363,1612,1
2025-05-23T22:51:49.093386,1612,1
2025-05-23T22:51:50.138267,1612,1
2025-05-23T22:51:51.166440,1592,1
2025-05-23T22:51:52.213276,1592,1
2025-05-23T22:51:53.243909,1479,1
2025-05-23T22:51:54.274089,1479,1
2025-05-23T22:51:55.302982,1479,1
2025-05-23T22:51:56.341372,1612,1
2025-05-23T22:51:57.370852,1612,1
2025-05-23T22:51:58.399814,1560,1
2025-05-23T22:51:59.453635,1560,1
2025-05-23T22:52:00.507230,1560,1
2025-05-23T22:52:01.546947,1539,1
2025-05-23T22:52:02.598506,1539,1
2025-05-23T22:52:03.631873,1499,1
2025-05-23T22:52:04.679035,1499,1
2025-05-23T22:52:05.708933,1741,1
2025-05-23T22:52:06.753145,1741,1
2025-05-23T22:52:07.794527,1662,1
2025-05-23T22:52:09.735021,1662,0
2025-05-23T22:52:10.763658,1553,0
2025-05-23T22:52:11.796715,1553,0
2025-05-23T22:52:12.825714,1289,0
2025-05-23T22:52:13.860550,1289,0
2025-05-23T22:52:14.893953,1295,0
2025-05-23T22:52:15.943901,1295,0
2025-05-23T22:52:16.972635,1282,0
2025-05-23T22:52:18.013655,1282,0
2025-05-23T22:52:19.043512,1282,0
2025-05-23T22:52:20.072489,1575,0
2025-05-23T22:52:21.101516,1575,0
2025-05-23T22:52:22.131889,1615,0
2025-05-23T22:52:23.166059,1615,0
2025-05-23T22:52:24.194985,1615,0
2025-05-23T22:52:25.223928,1519,0
2025-05-23T22:52:26.291719,1519,0
2025-05-23T22:52:27.335726,1474,0
2025-05-23T22:52:28.372423,1474,0
2025-05-23T22:52:29.401078,1557,0
2025-05-23T22:52:30.433720,1557,0
2025-05-23T22:52:31.473162,1557,0
2025-05-23T22:52:32.506995,1505,0
2025-05-23T22:52:33.536393,1505,0
2025-05-23T22:52:34.580204,1433,0
2025-05-23T22:52:35.609528,1433,0
2025-05-23T22:52:36.656117,1433,0
2025-05-23T22:52:37.692737,1533,0
2025-05-23T22:52:38.729365,1533,0
2025-05-23T22:52:39.757569,1594,0
2025-05-23T22:52:40.790747,1594,0
2025-05-23T22:52:41.825719,1335,0
2025-05-23T22:52:42.871378,1335,0
2025-05-23T22:52:43.903752,1356,0
2025-05-23T22:52:44.947739,1356,0
2025-05-23T22:52:45.986368,1505,0
2025-05-23T22:52:47.015381,1505,0
2025-05-23T22:52:48.049297,1448,0
2025-05-23T22:52:49.094720,1448,0
2025-05-23T22:52:50.125209,1579,0
2025-05-23T22:52:51.172586,1579,0
2025-05-23T22:52:52.222490,1491,0
2025-05-23T22:52:53.252283,1491,0
2025-05-23T22:52:54.293481,1489,0
2025-05-23T22:52:55.323258,1489,0
2025-05-23T22:52:56.353267,1489,0
2025-05-23T22:52:57.415274,1559,0
2025-05-23T22:52:58.444197,1452,0
2025-05-23T22:52:59.490468,1452,0
2025-05-23T22:53:00.519322,1452,0
2025-05-23T22:53:01.550688,1320,0
2025-05-23T22:53:02.590105,1320,0
2025-05-23T22:53:03.618796,1205,0
2025-05-23T22:53:04.648131,1505,0
2025-05-23T22:53:05.676962,1505,0
2025-05-23T22:53:06.708673,1505,0
2025-05-23T22:53:07.737509,1473,0
2025-05-23T22:53:08.778521,1322,0
2025-05-23T22:53:09.824210,1322,0
2025-05-23T22:53:10.857403,1398,0
2025-05-23T22:53:11.892333,1398,0
2025-05-23T22:53:12.956348,1398,0
2025-05-23T22:53:14.003821,1573,0
2025-05-23T22:53:15.032618,1573,0
2025-05-23T22:53:16.079227,1459,0
2025-05-23T22:53:17.116780,1459,0
2025-05-23T22:53:18.145815,1459,0
2025-05-23T22:53:19.175136,1544,0
2025-05-23T22:53:20.204143,1544,0
2025-05-23T22:53:21.232884,1506,0
2025-05-23T22:53:22.262302,1506,0
2025-05-23T22:53:23.293260,1570,0
2025-05-23T22:53:24.324836,1570,0
2025-05-23T22:53:25.370611,1570,0
2025-05-23T22:53:26.398626,1452,0
2025-05-23T22:53:27.440399,1452,0
2025-05-23T22:53:28.471903,1276,0
2025-05-23T22:53:29.501217,1276,0
2025-05-23T22:53:30.531807,1278,0
2025-05-23T22:53:31.570528,1278,0
2025-05-23T22:53:32.606797,1322,0
2025-05-23T22:53:33.639372,1322,0
2025-05-23T22:53:34.668851,1440,0
2025-05-23T22:53:35.748317,1440,0
2025-05-23T22:53:36.776607,1448,0
2025-05-23T22:53:37.804920,1448,0
2025-05-23T22:53:38.837366,1448,0
2025-05-23T22:53:39.866449,1568,0
2025-05-23T22:53:40.896928,1568,0
2025-05-23T22:53:41.956308,1568,0
2025-05-23T22:53:42.986965,1503,0
2025-05-23T22:53:44.033563,1503,0
2025-05-23T22:53:45.061188,1503,0
2025-05-23T22:53:46.091739,1556,0
2025-05-23T22:53:47.120386,1556,0
2025-05-23T22:53:48.157337,1393,0
2025-05-23T22:53:49.185936,1393,0
2025-05-23T22:53:50.218060,1393,0
2025-05-23T22:53:51.254693,1500,0
2025-05-23T22:53:52.298225,1500,0
2025-05-23T22:53:53.349358,1461,0
2025-05-23T22:53:54.379761,1461,0
2025-05-23T22:53:55.408634,1373,0
2025-05-23T22:53:56.453979,1373,0
2025-05-23T22:53:57.482830,1317,0
2025-05-23T22:53:58.511688,1317,0
2025-05-23T22:53:59.569516,1325,0
2025-05-23T22:54:00.598961,1325,0
2025-05-23T22:54:01.645791,1325,0
2025-05-23T22:54:02.675893,1538,0
2025-05-23T22:54:03.708304,1538,0
2025-05-23T22:54:04.737505,1560,0
2025-05-23T22:54:05.768519,1560,0
2025-05-23T22:54:06.797715,1560,0
2025-05-23T22:54:07.831314,1556,0
2025-05-23T22:54:08.863863,1556,0
2025-05-23T22:54:09.893900,1556,0
2025-05-23T22:54:10.935574,1532,0
2025-05-23T22:54:11.967009,1532,0
2025-05-23T22:54:13.011364,1532,0
2025-05-23T22:54:14.041605,1480,0
2025-05-23T22:54:15.073902,1480,0
2025-05-23T22:54:16.103051,1258,0
