timestamp,power_W,under_attack
2025-05-23T15:06:41.441862,1583,0
2025-05-23T15:06:42.567419,1583,0
2025-05-23T15:06:43.597165,1534,0
2025-05-23T15:06:44.641008,1534,0
2025-05-23T15:06:45.671120,1539,0
2025-05-23T15:06:46.700518,1539,0
2025-05-23T15:06:47.731485,1445,0
2025-05-23T15:06:48.926289,1445,0
2025-05-23T15:06:49.965853,1491,0
2025-05-23T15:06:51.006210,1491,0
2025-05-23T15:06:52.037781,1438,0
2025-05-23T15:06:53.066525,1438,0
2025-05-23T15:06:54.110144,1470,0
2025-05-23T15:06:55.209696,1470,0
2025-05-23T15:06:56.238952,1470,0
2025-05-23T15:06:57.269202,1531,0
2025-05-23T15:06:58.311141,1531,0
2025-05-23T15:06:59.340089,1531,0
2025-05-23T15:07:00.383065,1543,0
2025-05-23T15:07:01.417914,1503,0
2025-05-23T15:07:02.458877,1503,0
2025-05-23T15:07:03.488748,1503,0
2025-05-23T15:07:04.518110,1584,0
2025-05-23T15:07:05.550366,1584,0
2025-05-23T15:07:06.581506,1496,0
2025-05-23T15:07:07.666481,1496,0
2025-05-23T15:07:08.704750,1574,0
2025-05-23T15:07:09.733834,1574,0
2025-05-23T15:07:10.763098,1435,0
2025-05-23T15:07:11.792195,1435,0
2025-05-23T15:07:12.824230,1435,0
2025-05-23T15:07:13.860333,1518,0
2025-05-23T15:07:14.906907,1518,0
2025-05-23T15:07:15.950131,1466,0
2025-05-23T15:07:16.979128,1466,0
2025-05-23T15:07:18.023887,1545,0
2025-05-23T15:07:19.053316,1545,0
2025-05-23T15:07:20.094919,1545,0
2025-05-23T15:07:21.136719,1555,0
2025-05-23T15:07:22.168057,1555,0
2025-05-23T15:07:23.197962,1555,0
2025-05-23T15:07:24.242872,1501,0
2025-05-23T15:07:25.275953,1501,0
2025-05-23T15:07:26.319945,1501,0
2025-05-23T15:07:27.367875,1505,0
2025-05-23T15:07:28.397344,1446,0
2025-05-23T15:07:29.428867,1446,0
2025-05-23T15:07:30.459941,1446,0
2025-05-23T15:07:31.489448,1502,0
2025-05-23T15:07:32.521042,1442,0
2025-05-23T15:07:33.562758,1442,0
2025-05-23T15:07:34.591813,1442,0
2025-05-23T15:07:35.637912,1447,0
2025-05-23T15:07:36.668515,1447,0
2025-05-23T15:07:37.701984,1389,0
2025-05-23T15:07:38.734936,1389,0
2025-05-23T15:07:39.764975,1277,0
2025-05-23T15:07:40.794722,1277,0
