timestamp,power_W,under_attack
2025-05-23T22:10:05.891579,1524,1
2025-05-23T22:10:06.929285,1490,1
2025-05-23T22:10:07.958841,1490,1
2025-05-23T22:10:08.989874,1490,1
2025-05-23T22:10:10.025397,1640,1
2025-05-23T22:10:11.067184,1640,1
2025-05-23T22:10:12.097947,1735,1
2025-05-23T22:10:13.143383,1735,1
2025-05-23T22:10:14.209840,1627,1
2025-05-23T22:10:15.239767,1627,1
2025-05-23T22:10:16.271126,1627,1
2025-05-23T22:10:17.313626,1610,1
2025-05-23T22:10:18.345366,1610,1
2025-05-23T22:10:19.391737,1614,1
2025-05-23T22:10:20.432041,1614,1
2025-05-23T22:10:21.471515,1614,1
2025-05-23T22:10:22.501548,1711,1
2025-05-23T22:10:23.530702,1711,1
2025-05-23T22:10:24.583651,1682,1
2025-05-23T22:10:25.616434,1682,1
2025-05-23T22:10:26.670981,1682,1
2025-05-23T22:10:27.704450,1586,1
2025-05-23T22:10:28.733851,1586,1
2025-05-23T22:10:29.772564,1586,1
2025-05-23T22:10:30.834486,1555,1
2025-05-23T22:10:31.880150,1555,1
2025-05-23T22:10:32.952684,1640,1
2025-05-23T22:10:34.008137,1640,1
2025-05-23T22:10:35.062072,1640,1
2025-05-23T22:10:36.102901,1713,1
2025-05-23T22:10:37.136629,1668,1
2025-05-23T22:10:38.179571,1668,1
2025-05-23T22:10:39.208407,1668,1
2025-05-23T22:10:40.250800,1673,1
2025-05-23T22:10:41.283223,1673,1
2025-05-23T22:10:42.349194,1673,1
2025-05-23T22:10:43.401817,1735,1
2025-05-23T22:10:44.469431,1735,1
2025-05-23T22:10:45.501307,1617,1
2025-05-23T22:10:46.532741,1617,1
2025-05-23T22:10:47.562643,1617,1
2025-05-23T22:10:48.593388,1574,1
2025-05-23T22:10:49.623161,1574,1
2025-05-23T22:10:50.659469,1679,1
2025-05-23T22:10:51.692217,1679,1
2025-05-23T22:10:52.723413,1679,1
2025-05-23T22:10:53.770767,1745,1
2025-05-23T22:10:54.830734,1745,1
2025-05-23T22:10:55.860518,1745,1
2025-05-23T22:10:56.906933,1637,1
2025-05-23T22:10:57.936745,1637,1
2025-05-23T22:10:58.969815,1693,1
2025-05-23T22:11:00.016196,1693,1
2025-05-23T22:11:01.077222,1669,1
2025-05-23T22:11:02.107406,1669,1
2025-05-23T22:11:03.139394,1669,1
2025-05-23T22:11:04.172136,1648,1
2025-05-23T22:11:05.204962,1648,1
2025-05-23T22:11:10.810716,1620,0
2025-05-23T22:11:11.839586,1613,0
2025-05-23T22:11:12.873866,1613,0
2025-05-23T22:11:13.915025,1613,0
2025-05-23T22:11:14.972918,1542,0
2025-05-23T22:11:16.016760,1542,0
2025-05-23T22:11:17.046133,1440,0
2025-05-23T22:11:18.075929,1440,0
2025-05-23T22:11:19.106285,1496,0
2025-05-23T22:11:20.135885,1496,0
2025-05-23T22:11:21.164563,1563,0
2025-05-23T22:11:22.193697,1563,0
2025-05-23T22:11:23.226490,1462,0
2025-05-23T22:11:24.255892,1462,0
2025-05-23T22:11:25.286569,1459,0
