timestamp,power_W,under_attack
2025-05-23T15:53:00.412000,1578,1
2025-05-23T15:53:01.442070,1567,1
2025-05-23T15:53:02.474849,1567,1
2025-05-23T15:53:03.517965,1627,1
2025-05-23T15:53:04.549340,1627,1
2025-05-23T15:53:05.595587,1627,1
2025-05-23T15:53:06.628672,1682,1
2025-05-23T15:53:07.692810,1682,1
2025-05-23T15:53:08.747087,1567,1
2025-05-23T15:53:09.797514,1567,1
2025-05-23T15:53:10.847666,1567,1
2025-05-23T15:53:11.881346,1739,1
2025-05-23T15:53:12.911433,1739,1
2025-05-23T15:53:13.941648,1739,1
2025-05-23T15:53:15.014809,1643,1
2025-05-23T15:53:16.046125,1687,1
2025-05-23T15:53:17.114871,1687,1
2025-05-23T15:53:18.150442,1687,1
2025-05-23T15:53:19.182753,1627,1
2025-05-23T15:53:20.216837,1627,1
2025-05-23T15:53:21.261785,1594,1
2025-05-23T15:53:22.292716,1594,1
2025-05-23T15:53:23.339923,1594,1
2025-05-23T15:53:24.382604,1678,1
2025-05-23T15:53:25.412460,1678,1
2025-05-23T15:53:26.444893,1617,1
2025-05-23T15:53:27.490140,1617,1
2025-05-23T15:53:28.532158,1617,1
2025-05-23T15:53:29.565979,1668,1
2025-05-23T15:53:30.611002,1668,1
2025-05-23T15:53:31.640734,1668,1
2025-05-23T15:53:32.669983,1771,1
2025-05-23T15:53:33.757732,1771,1
2025-05-23T15:53:34.818789,1649,1
2025-05-23T15:53:35.850889,1649,1
2025-05-23T15:53:36.894841,1649,1
2025-05-23T15:53:37.925402,1639,1
2025-05-23T15:53:38.954671,1639,1
2025-05-23T15:53:40.001020,1639,1
2025-05-23T15:53:41.033353,1561,1
2025-05-23T15:53:42.077847,1724,1
2025-05-23T15:53:43.111999,1724,1
2025-05-23T15:53:44.148177,1724,1
2025-05-23T15:53:45.196078,1694,1
2025-05-23T15:53:46.228541,1694,1
2025-05-23T15:53:47.270847,1694,1
2025-05-23T15:53:48.326633,1654,1
2025-05-23T15:53:49.357048,1654,1
2025-05-23T15:53:50.390872,1635,1
2025-05-23T15:53:51.469073,1635,1
2025-05-23T15:53:52.542183,1635,1
2025-05-23T15:53:53.574091,1602,1
2025-05-23T15:53:54.609520,1602,1
2025-05-23T15:53:55.644446,1742,1
2025-05-23T15:53:56.691890,1742,1
2025-05-23T15:53:57.800976,1742,1
2025-05-23T15:53:58.876306,1640,1
2025-05-23T15:53:59.917805,1640,1
2025-05-23T15:54:09.327482,1629,0
2025-05-23T15:54:10.517388,1629,0
2025-05-23T15:54:11.548990,1576,0
2025-05-23T15:54:12.595117,1576,0
2025-05-23T15:54:13.628681,1543,0
2025-05-23T15:54:14.658217,1543,0
2025-05-23T15:54:15.687899,1543,0
2025-05-23T15:54:16.736845,1604,0
2025-05-23T15:54:17.766138,1604,0
2025-05-23T15:54:18.811093,1604,0
2025-05-23T15:54:19.843637,1535,0
2025-05-23T15:54:20.893698,1499,0
2025-05-23T15:54:21.951649,1499,0
2025-05-23T15:54:23.088160,1499,0
2025-05-23T15:54:24.136015,1506,0
2025-05-23T15:54:25.166490,1492,0
2025-05-23T15:54:26.209515,1492,0
2025-05-23T15:54:27.248544,1421,0
2025-05-23T15:54:28.278271,1421,0
2025-05-23T15:54:29.319444,1494,0
2025-05-23T15:54:30.349496,1494,0
2025-05-23T15:54:31.379113,1494,0
2025-05-23T15:54:32.409989,1474,0
2025-05-23T15:54:33.453467,1474,0
2025-05-23T15:54:34.487674,1488,0
2025-05-23T15:54:35.529097,1488,0
2025-05-23T15:54:36.561725,1423,0
2025-05-23T15:54:37.591652,1478,0
2025-05-23T15:54:38.621835,1478,0
2025-05-23T15:54:39.655539,1468,0
2025-05-23T15:54:40.686069,1468,0
2025-05-23T15:54:41.722194,1485,0
2025-05-23T15:54:42.772931,1485,0
2025-05-23T15:54:43.805387,1485,0
2025-05-23T15:54:44.853218,1510,0
2025-05-23T15:54:45.883832,1456,0
2025-05-23T15:54:46.917535,1456,0
2025-05-23T15:54:47.967774,1443,0
2025-05-23T15:54:48.997746,1443,0
2025-05-23T15:54:50.043102,1443,0
2025-05-23T15:54:51.074126,1486,0
2025-05-23T15:54:52.120280,1486,0
2025-05-23T15:54:53.170826,1543,0
2025-05-23T15:54:54.201563,1543,0
2025-05-23T15:54:55.240776,1543,0
2025-05-23T15:54:56.270642,1646,0
2025-05-23T15:54:57.313491,1646,0
2025-05-23T15:54:58.344803,1646,0
2025-05-23T15:54:59.434373,1581,0
2025-05-23T15:55:00.487874,1581,0
2025-05-23T15:55:01.519010,1581,0
2025-05-23T15:55:02.566136,1513,0
2025-05-23T15:55:03.596831,1513,0
2025-05-23T15:55:04.626184,1513,0
2025-05-23T15:55:05.656077,1649,0
2025-05-23T15:55:06.687329,1649,0
2025-05-23T15:55:07.719414,1649,0
2025-05-23T15:55:08.750440,1615,0
2025-05-23T15:55:09.781378,1615,0
2025-05-23T15:55:10.811015,1682,0
2025-05-23T15:55:11.872480,1682,0
2025-05-23T15:55:12.930739,1682,0
2025-05-23T15:55:13.965738,1585,0
2025-05-23T15:55:15.001296,1585,0
2025-05-23T15:55:16.031871,1585,0
2025-05-23T15:55:17.075212,1749,0
2025-05-23T15:55:18.106224,1612,0
2025-05-23T15:55:19.150693,1612,0
2025-05-23T15:55:20.192307,1612,0
2025-05-23T15:55:21.223545,1569,0
2025-05-23T15:55:22.264388,1569,0
2025-05-23T15:55:23.329298,1569,0
2025-05-23T15:55:24.377383,1570,0
2025-05-23T15:55:25.410112,1570,0
2025-05-23T15:55:26.443136,1442,0
2025-05-23T15:55:27.476024,1442,0
2025-05-23T15:55:28.507686,1485,0
2025-05-23T15:55:29.541865,1485,0
2025-05-23T15:55:30.573423,1485,0
2025-05-23T15:55:31.616374,1558,0
2025-05-23T15:55:32.655826,1558,0
2025-05-23T15:55:33.696171,1600,0
2025-05-23T15:55:34.727440,1600,0
2025-05-23T15:55:35.770771,1600,0
2025-05-23T15:55:36.808943,1652,0
2025-05-23T15:55:37.839524,1459,0
2025-05-23T15:55:38.888526,1459,0
2025-05-23T15:55:39.919834,1459,0
2025-05-23T15:55:40.964172,1542,0
2025-05-23T15:55:42.002144,1542,0
2025-05-23T15:55:43.031729,1497,0
2025-05-23T15:55:44.064445,1452,0
2025-05-23T15:55:45.096930,1452,0
2025-05-23T15:55:46.133277,1480,0
2025-05-23T15:55:47.191883,1480,0
2025-05-23T15:55:48.235503,1480,0
2025-05-23T15:55:49.270390,1494,0
2025-05-23T15:55:50.307721,1494,0
2025-05-23T15:55:51.343864,1492,0
2025-05-23T15:55:52.380673,1492,0
2025-05-23T15:55:53.430663,1595,0
2025-05-23T15:55:54.488221,1595,0
2025-05-23T15:55:55.521470,1595,0
2025-05-23T15:55:56.555665,1621,0
2025-05-23T15:55:57.597287,1621,0
2025-05-23T15:55:58.628446,1438,0
2025-05-23T15:55:59.673850,1438,0
2025-05-23T15:56:00.710054,1407,0
2025-05-23T15:56:01.748907,1407,0
2025-05-23T15:56:02.822375,1526,0
2025-05-23T15:56:03.874324,1526,0
2025-05-23T15:56:04.905326,1472,0
2025-05-23T15:56:05.963116,1472,0
2025-05-23T15:56:06.992991,1434,0
2025-05-23T15:56:08.044318,1434,0
2025-05-23T15:56:09.178729,1537,0
2025-05-23T15:56:10.221117,1537,0
2025-05-23T15:56:11.253225,1537,0
2025-05-23T15:56:12.298701,1583,0
2025-05-23T15:56:13.338453,1583,0
2025-05-23T15:56:14.368506,1463,0
2025-05-23T15:56:15.490086,1463,0
2025-05-23T15:56:16.521096,1535,0
2025-05-23T15:56:17.554169,1535,0
2025-05-23T15:56:18.592354,1485,0
2025-05-23T15:56:19.642159,1485,0
2025-05-23T15:56:20.673732,1485,0
2025-05-23T15:56:21.744581,1503,0
2025-05-23T15:56:22.783582,1503,0
2025-05-23T15:56:23.824512,1424,0
2025-05-23T15:56:24.869095,1440,0
2025-05-23T15:56:25.925308,1440,0
2025-05-23T15:56:26.957393,1440,0
2025-05-23T15:56:27.997783,1602,0
2025-05-23T15:56:29.027607,1602,0
2025-05-23T15:56:30.060529,1602,0
2025-05-23T15:56:31.090620,1490,0
2025-05-23T15:56:32.136699,1556,0
2025-05-23T15:56:33.198408,1556,0
2025-05-23T15:56:34.230502,1494,0
2025-05-23T15:56:35.269374,1494,0
2025-05-23T15:56:36.299411,1663,0
2025-05-23T15:56:37.357299,1663,0
2025-05-23T15:56:38.388475,1663,0
2025-05-23T15:56:39.446805,1597,0
2025-05-23T15:56:40.478546,1597,0
2025-05-23T15:56:41.522121,2278,0
2025-05-23T15:56:42.552840,2278,0
2025-05-23T15:56:43.646511,2267,0
2025-05-23T15:56:44.677043,2267,0
2025-05-23T15:56:45.733172,2310,0
2025-05-23T15:56:46.779904,2310,0
2025-05-23T15:56:47.812457,1843,0
2025-05-23T15:56:48.854576,1843,0
2025-05-23T15:56:49.885280,1818,0
2025-05-23T15:56:50.919139,1818,0
2025-05-23T15:56:51.957797,1818,0
2025-05-23T15:56:52.989094,1801,0
2025-05-23T15:56:54.020689,1801,0
2025-05-23T15:56:55.050003,1801,0
2025-05-23T15:56:56.101013,1792,0
2025-05-23T15:56:57.153058,1792,0
2025-05-23T15:56:58.185945,1843,0
2025-05-23T15:56:59.215932,1843,0
2025-05-23T15:57:00.246858,1968,0
2025-05-23T15:57:01.339494,1968,0
2025-05-23T15:57:02.369512,1968,0
2025-05-23T15:57:03.399342,1840,0
2025-05-23T15:57:04.429620,1840,0
2025-05-23T15:57:05.458893,1840,0
2025-05-23T15:57:06.497202,1775,0
2025-05-23T15:57:07.528497,1775,0
2025-05-23T15:57:08.563812,2284,0
2025-05-23T15:57:09.596907,2284,1
2025-05-23T15:57:10.661923,1832,1
2025-05-23T15:57:11.698437,1832,1
2025-05-23T15:57:12.729727,2055,1
2025-05-23T15:57:13.761283,2055,1
2025-05-23T15:57:14.801070,1954,1
2025-05-23T15:57:15.835408,1954,1
2025-05-23T15:57:16.865083,1954,1
2025-05-23T15:57:17.914459,1658,1
2025-05-23T15:57:18.957340,1658,1
2025-05-23T15:57:20.024814,1601,1
2025-05-23T15:57:21.057169,1601,1
2025-05-23T15:57:22.089696,1660,1
2025-05-23T15:57:23.132752,1660,1
2025-05-23T15:57:24.163431,1592,1
2025-05-23T15:57:25.207756,1592,1
2025-05-23T15:57:26.241103,1592,1
2025-05-23T15:57:27.271223,1554,1
2025-05-23T15:57:28.315420,1554,1
2025-05-23T15:57:29.346862,1661,1
2025-05-23T15:57:30.379676,1661,1
2025-05-23T15:57:31.425070,1661,1
2025-05-23T15:57:32.476127,1658,1
2025-05-23T15:57:33.519825,1658,1
2025-05-23T15:57:34.551530,1685,1
2025-05-23T15:57:35.585519,1685,1
2025-05-23T15:57:36.623576,1668,1
2025-05-23T15:57:37.674931,1668,1
2025-05-23T15:57:38.723579,1668,1
2025-05-23T15:57:39.754045,1666,1
2025-05-23T15:57:40.785140,1666,1
2025-05-23T15:57:41.833902,1826,1
2025-05-23T15:57:42.873347,1826,1
2025-05-23T15:57:43.932544,1826,1
2025-05-23T15:57:44.967224,1752,1
2025-05-23T15:57:46.020111,1752,1
2025-05-23T15:57:47.065826,1752,1
2025-05-23T15:57:48.119858,1792,1
2025-05-23T15:57:49.193746,1792,1
2025-05-23T15:57:50.272017,1613,1
2025-05-23T15:57:51.317771,1613,1
2025-05-23T15:57:52.354023,1589,1
2025-05-23T15:57:53.384096,1589,1
2025-05-23T15:57:54.414863,1589,1
2025-05-23T15:57:55.450649,1690,1
2025-05-23T15:57:56.517790,1690,1
2025-05-23T15:57:57.568369,1700,1
2025-05-23T15:57:58.600053,1700,1
2025-05-23T15:57:59.647766,1700,1
2025-05-23T15:58:00.681058,1664,1
2025-05-23T15:58:01.712627,1664,1
2025-05-23T15:58:02.764995,1502,1
2025-05-23T15:58:03.821508,1502,1
2025-05-23T15:58:04.871222,1471,1
2025-05-23T15:58:05.901221,1471,1
2025-05-23T15:58:06.939451,1680,1
2025-05-23T15:58:07.990303,1680,1
2025-05-23T15:58:09.043584,1680,1
2025-05-23T15:58:18.146896,1676,0
2025-05-23T15:58:19.176681,1621,0
2025-05-23T15:58:20.212998,1621,0
2025-05-23T15:58:21.243790,1505,0
2025-05-23T15:58:22.321408,1505,0
2025-05-23T15:58:23.367444,1505,0
2025-05-23T15:58:24.404802,1507,0
2025-05-23T15:58:25.434712,1462,0
2025-05-23T15:58:26.466869,1462,0
2025-05-23T15:58:27.499020,1481,0
2025-05-23T15:58:28.529116,1481,0
2025-05-23T15:58:29.570818,1481,0
2025-05-23T15:58:30.616663,1555,0
2025-05-23T15:58:31.661500,1555,0
2025-05-23T15:58:32.691809,1446,0
2025-05-23T15:58:33.724958,1446,0
2025-05-23T15:58:34.756401,1582,0
2025-05-23T15:58:35.787749,1582,0
2025-05-23T15:58:36.824493,1582,0
2025-05-23T15:58:37.857102,1588,0
2025-05-23T15:58:38.887297,1588,0
2025-05-23T15:58:39.945681,1464,0
2025-05-23T15:58:40.988862,1464,0
2025-05-23T15:58:42.019344,1464,0
2025-05-23T15:58:43.049650,1493,0
2025-05-23T15:58:44.091017,1493,0
2025-05-23T15:58:45.122649,1657,0
2025-05-23T15:58:46.153054,1657,0
2025-05-23T15:58:47.199973,1485,0
2025-05-23T15:58:48.231908,1485,0
2025-05-23T15:58:49.276113,1480,0
2025-05-23T15:58:50.306922,1480,0
2025-05-23T15:58:51.337815,1480,0
2025-05-23T15:58:52.371520,1537,0
2025-05-23T15:58:53.400854,1537,0
2025-05-23T15:58:54.431751,1425,0
2025-05-23T15:58:55.461784,1425,0
2025-05-23T15:58:56.494930,1476,0
2025-05-23T15:58:57.524182,1476,0
2025-05-23T15:58:58.569701,1476,0
2025-05-23T15:58:59.617361,1584,0
2025-05-23T15:59:00.646947,1584,0
2025-05-23T15:59:01.678731,1584,0
2025-05-23T15:59:02.707988,1522,0
2025-05-23T15:59:03.741308,1522,0
2025-05-23T15:59:04.774781,1522,0
2025-05-23T15:59:05.810203,1553,0
2025-05-23T15:59:06.839596,1553,0
2025-05-23T15:59:07.884432,1506,0
2025-05-23T15:59:08.913751,1506,0
2025-05-23T15:59:09.962824,1506,0
2025-05-23T15:59:11.007905,1545,0
2025-05-23T15:59:12.039575,1545,0
2025-05-23T15:59:13.069273,1545,0
2025-05-23T15:59:14.111792,1548,0
2025-05-23T15:59:15.154759,1564,0
2025-05-23T15:59:16.188020,1564,0
2025-05-23T15:59:17.232953,1564,0
2025-05-23T15:59:18.263187,1579,0
2025-05-23T15:59:19.293069,1579,0
2025-05-23T15:59:20.322484,1474,0
2025-05-23T15:59:21.352097,1474,0
2025-05-23T15:59:22.383329,1536,0
2025-05-23T15:59:23.420470,1536,0
2025-05-23T15:59:24.450526,1442,0
2025-05-23T15:59:25.481612,1442,0
2025-05-23T15:59:26.532278,1442,0
2025-05-23T15:59:27.587158,1554,0
2025-05-23T15:59:28.624613,1554,0
2025-05-23T15:59:29.654184,1539,0
2025-05-23T15:59:30.684666,1539,0
2025-05-23T15:59:31.757376,1497,0
2025-05-23T15:59:32.795717,1497,0
2025-05-23T15:59:33.831018,1497,0
2025-05-23T15:59:34.870571,1555,0
2025-05-23T15:59:35.909868,1555,0
2025-05-23T15:59:36.944313,1636,0
2025-05-23T15:59:37.991323,1636,0
2025-05-23T15:59:39.042727,1251,0
2025-05-23T15:59:40.075886,1251,0
2025-05-23T15:59:41.105367,1251,0
2025-05-23T15:59:42.136819,1190,0
2025-05-23T15:59:43.169201,1335,0
2025-05-23T15:59:44.203011,1335,0
2025-05-23T15:59:45.261814,1552,0
2025-05-23T15:59:46.293539,1552,0
2025-05-23T15:59:47.336176,1552,0
2025-05-23T15:59:48.365663,1530,0
2025-05-23T15:59:49.398578,1530,0
2025-05-23T15:59:50.432078,1530,0
2025-05-23T15:59:51.462434,1530,0
2025-05-23T15:59:52.493817,1530,0
2025-05-23T15:59:53.523450,1456,0
2025-05-23T15:59:54.554725,1456,0
2025-05-23T15:59:55.585375,1456,0
2025-05-23T15:59:56.629685,1536,0
2025-05-23T15:59:57.660067,1536,0
2025-05-23T15:59:58.701522,1614,0
2025-05-23T15:59:59.732686,1614,0
2025-05-23T16:00:00.762460,1614,0
2025-05-23T16:00:01.793531,1457,0
2025-05-23T16:00:02.823461,1457,0
2025-05-23T16:00:03.862998,1457,0
2025-05-23T16:00:04.892507,1486,0
2025-05-23T16:00:05.921958,1486,0
2025-05-23T16:00:06.971788,1566,0
2025-05-23T16:00:08.000895,1566,0
2025-05-23T16:00:09.046181,1566,0
2025-05-23T16:00:10.078891,1587,0
2025-05-23T16:00:11.112054,1587,0
2025-05-23T16:00:12.141969,1738,0
2025-05-23T16:00:13.171130,1738,0
2025-05-23T16:00:14.203921,1567,0
2025-05-23T16:00:15.235148,1567,0
2025-05-23T16:00:16.287732,1521,0
2025-05-23T16:00:17.317762,1521,0
2025-05-23T16:00:18.363860,1521,0
2025-05-23T16:00:19.393424,1594,0
2025-05-23T16:00:20.422379,1594,0
2025-05-23T16:00:21.452528,1499,0
2025-05-23T16:00:22.486439,1499,0
2025-05-23T16:00:23.519057,1587,0
2025-05-23T16:00:24.553460,1587,0
2025-05-23T16:00:25.582917,1502,0
2025-05-23T16:00:26.612699,1502,0
2025-05-23T16:00:27.657681,1502,0
2025-05-23T16:00:28.688402,1572,0
