timestamp,power_mW,under_attack
2025-06-11T03:04:52.621117,738,1
2025-06-11T03:04:53.655661,738,1
2025-06-11T03:04:54.713307,1069,1
2025-06-11T03:04:55.752303,1069,1
2025-06-11T03:04:56.781502,1300,1
2025-06-11T03:04:57.809492,1300,1
2025-06-11T03:04:58.846993,1300,1
2025-06-11T03:04:59.876369,1287,1
2025-06-11T03:05:00.918945,1287,1
2025-06-11T03:05:01.950015,1290,1
2025-06-11T03:05:02.978479,1290,1
2025-06-11T03:05:04.020954,1354,1
2025-06-11T03:05:05.049428,1354,1
2025-06-11T03:05:06.078094,1336,1
2025-06-11T03:05:07.118051,1336,1
2025-06-11T03:05:08.147680,1287,1
2025-06-11T03:05:09.176155,1287,1
2025-06-11T03:05:10.229180,1311,1
2025-06-11T03:05:11.258979,1311,1
2025-06-11T03:05:12.292312,1311,1
2025-06-11T03:05:13.323162,1311,1
2025-06-11T03:05:14.363252,1315,1
2025-06-11T03:05:15.392946,1315,1
2025-06-11T03:05:16.436130,1233,1
2025-06-11T03:05:17.464116,1233,1
2025-06-11T03:05:18.493126,1352,1
2025-06-11T03:05:19.528620,1352,1
2025-06-11T03:05:20.559900,1349,1
2025-06-11T03:05:21.588035,1349,1
2025-06-11T03:05:22.636315,1342,1
2025-06-11T03:05:23.664427,1342,1
2025-06-11T03:05:24.705597,1330,1
2025-06-11T03:05:25.734716,1348,1
2025-06-11T03:05:26.779925,1348,1
2025-06-11T03:05:27.808124,1274,1
2025-06-11T03:05:28.836517,1274,1
2025-06-11T03:05:29.865215,1288,1
2025-06-11T03:05:30.895125,1288,1
2025-06-11T03:05:31.923129,1282,1
2025-06-11T03:05:32.952145,1282,1
2025-06-11T03:05:33.980616,1351,1
2025-06-11T03:05:35.009109,1351,1
2025-06-11T03:05:36.049403,1295,1
2025-06-11T03:05:37.077831,1295,1
2025-06-11T03:05:38.119872,1308,1
2025-06-11T03:05:39.149441,1308,1
2025-06-11T03:05:40.193693,1253,1
2025-06-11T03:05:41.222121,1253,1
2025-06-11T03:05:42.250231,1264,1
2025-06-11T03:05:43.278898,1264,1
2025-06-11T03:05:44.307128,1330,1
2025-06-11T03:05:45.335106,1330,1
2025-06-11T03:05:46.363638,1425,1
2025-06-11T03:05:47.392835,1425,1
2025-06-11T03:05:48.421827,1241,1
2025-06-11T03:05:49.455347,1241,1
2025-06-11T03:05:50.487789,1359,1
2025-06-11T03:05:51.515988,1359,1
2025-06-11T03:05:52.560335,1242,1
2025-06-11T03:06:15.027967,1320,0
2025-06-11T03:06:16.056790,1320,0
2025-06-11T03:06:17.084558,1107,0
2025-06-11T03:06:18.112421,1107,0
2025-06-11T03:06:19.141959,1107,0
2025-06-11T03:06:20.183961,1107,0
2025-06-11T03:06:21.211376,782,0
2025-06-11T03:06:22.254400,782,0
2025-06-11T03:06:23.287947,782,0
2025-06-11T03:06:24.328162,789,0
2025-06-11T03:06:25.356544,789,0
2025-06-11T03:06:26.390523,789,0
2025-06-11T03:06:27.418856,789,0
2025-06-11T03:06:28.447144,805,0
2025-06-11T03:06:29.475720,805,0
2025-06-11T03:06:30.504078,805,0
2025-06-11T03:06:31.534322,719,0
2025-06-11T03:06:32.563233,719,0
2025-06-11T03:06:33.598098,719,0
2025-06-11T03:06:34.626299,719,0
2025-06-11T03:06:35.669134,731,0
2025-06-11T03:06:36.698498,731,0
2025-06-11T03:06:37.744275,748,0
