timestamp,power_W,under_attack
2025-05-25T13:39:34.664678,2200,1
2025-05-25T13:39:35.705524,2173,1
2025-05-25T13:39:36.736039,2299,1
2025-05-25T13:39:37.776863,2299,1
2025-05-25T13:39:38.809400,2240,1
2025-05-25T13:39:39.841121,2240,1
2025-05-25T13:39:40.879439,2279,1
2025-05-25T13:39:41.922272,2279,1
2025-05-25T13:39:42.975875,2242,1
2025-05-25T13:39:44.013597,2242,1
2025-05-25T13:39:45.044438,2390,1
2025-05-25T13:39:46.235562,2390,1
2025-05-25T13:39:47.300616,2324,1
2025-05-25T13:39:48.329193,2324,1
2025-05-25T13:39:49.362361,2245,1
2025-05-25T13:39:50.391989,2245,1
2025-05-25T13:39:51.421688,2191,1
2025-05-25T13:39:52.477586,2191,1
2025-05-25T13:39:53.534616,2289,1
2025-05-25T13:39:54.565302,2289,1
2025-05-25T13:39:55.598133,2327,1
2025-05-25T13:39:56.640094,2327,1
2025-05-25T13:39:57.669825,2312,1
2025-05-25T13:39:58.716954,2312,1
2025-05-25T13:39:59.782564,2225,1
2025-05-25T13:40:00.815013,2237,1
2025-05-25T13:40:01.851006,2237,1
2025-05-25T13:40:02.928932,2314,1
2025-05-25T13:40:03.964853,2314,1
2025-05-25T13:40:05.024013,2317,1
2025-05-25T13:40:06.054738,2317,1
2025-05-25T13:40:07.085063,2265,1
2025-05-25T13:40:08.118405,2265,1
2025-05-25T13:40:09.161301,2295,1
2025-05-25T13:40:10.229606,2295,1
2025-05-25T13:40:11.268587,2312,1
2025-05-25T13:40:12.308562,2312,1
2025-05-25T13:40:13.337597,2355,1
2025-05-25T13:40:14.419044,2355,1
2025-05-25T13:40:15.450686,2252,1
2025-05-25T13:40:16.480893,2252,1
2025-05-25T13:40:17.513981,2255,1
2025-05-25T13:40:18.544656,2255,1
2025-05-25T13:40:19.572883,2244,1
2025-05-25T13:40:20.629762,2244,1
2025-05-25T13:40:21.658762,2266,1
2025-05-25T13:40:22.714960,2266,1
2025-05-25T13:40:23.746171,2296,1
2025-05-25T13:40:24.781066,2293,1
2025-05-25T13:40:25.821889,2293,1
2025-05-25T13:40:26.850949,2268,1
2025-05-25T13:40:27.881757,2268,1
2025-05-25T13:40:28.924760,2239,1
2025-05-25T13:40:29.956705,2239,1
2025-05-25T13:40:31.003006,2223,1
2025-05-25T13:40:32.060659,2223,1
2025-05-25T13:40:33.090604,2313,1
2025-05-25T13:40:34.127678,2313,1
2025-05-25T13:40:39.807972,2253,0
2025-05-25T13:40:40.838283,2220,0
2025-05-25T13:40:41.877522,2220,0
2025-05-25T13:40:42.906965,2196,0
2025-05-25T13:40:43.939893,2196,0
2025-05-25T13:40:44.973468,2198,0
2025-05-25T13:40:46.004383,2198,0
2025-05-25T13:40:47.050627,2210,0
2025-05-25T13:40:48.108106,2210,0
2025-05-25T13:40:49.144218,2239,0
2025-05-25T13:40:50.173734,2239,0
2025-05-25T13:40:51.203905,2206,0
2025-05-25T13:40:52.246817,2206,0
2025-05-25T13:40:53.276283,2226,0
2025-05-25T13:40:54.321041,2226,0
2025-05-25T13:40:55.351295,2233,0
2025-05-25T13:40:56.394446,2233,0
2025-05-25T13:40:57.425535,2236,0
2025-05-25T13:40:58.454733,2236,0
2025-05-25T13:40:59.483923,2212,0
2025-05-25T13:41:00.513413,2212,0
2025-05-25T13:41:01.556823,2239,0
2025-05-25T13:41:02.588116,2239,0
2025-05-25T13:41:03.643446,2207,0
2025-05-25T13:41:04.687862,2207,0
2025-05-25T13:41:05.720518,2228,0
2025-05-25T13:41:06.760036,2193,0
2025-05-25T13:41:07.789492,2193,0
2025-05-25T13:41:08.823743,2261,0
2025-05-25T13:41:09.864412,2261,0
2025-05-25T13:41:10.906266,2262,0
2025-05-25T13:41:11.948048,2262,0
2025-05-25T13:41:12.984093,2232,0
2025-05-25T13:41:14.014007,2232,0
2025-05-25T13:41:15.043492,2197,0
2025-05-25T13:41:16.072893,2197,0
2025-05-25T13:41:17.103082,2227,0
2025-05-25T13:41:18.132435,2227,0
2025-05-25T13:41:19.173743,2209,0
2025-05-25T13:41:20.203149,2209,0
2025-05-25T13:41:21.249683,2208,0
2025-05-25T13:41:22.282741,2208,0
2025-05-25T13:41:23.323880,2162,0
2025-05-25T13:41:24.355188,2162,0
2025-05-25T13:41:25.385752,2139,0
2025-05-25T13:41:26.415038,2139,0
2025-05-25T13:41:27.444338,2233,0
2025-05-25T13:41:28.480612,2233,0
2025-05-25T13:41:29.510156,2185,0
2025-05-25T13:41:30.540578,2185,0
2025-05-25T13:41:31.593112,2189,0
2025-05-25T13:41:32.624811,2189,0
2025-05-25T13:41:33.665851,2207,0
2025-05-25T13:41:34.698821,2207,0
2025-05-25T13:41:35.729747,2224,0
2025-05-25T13:41:36.760366,2205,0
2025-05-25T13:41:37.789518,2205,0
2025-05-25T13:41:38.819534,2198,0
2025-05-25T13:41:39.850643,2198,0
2025-05-25T13:41:40.911311,2211,0
2025-05-25T13:41:41.941061,2211,0
2025-05-25T13:41:42.998354,2190,0
2025-05-25T13:41:44.028358,2190,0
2025-05-25T13:41:45.062267,2241,0
2025-05-25T13:41:46.096947,2241,0
2025-05-25T13:41:47.127763,2209,0
2025-05-25T13:41:48.157367,2209,0
2025-05-25T13:41:49.207106,2211,0
2025-05-25T13:41:50.238018,2211,0
2025-05-25T13:41:51.283785,2160,0
2025-05-25T13:41:52.315060,2160,0
2025-05-25T13:41:53.349513,2300,0
2025-05-25T13:41:54.379411,2300,0
2025-05-25T13:41:55.409106,2168,0
2025-05-25T13:41:56.439446,2168,0
2025-05-25T13:41:57.468558,2213,0
2025-05-25T13:41:58.527857,2213,0
2025-05-25T13:41:59.575565,2231,0
2025-05-25T13:42:00.610470,2231,0
2025-05-25T13:42:01.639792,2183,0
