timestamp,power_mW,under_attack
2025-05-29T18:02:14.062410,2822,1
2025-05-29T18:02:15.092266,2879,1
2025-05-29T18:02:16.121712,2879,1
2025-05-29T18:02:17.154259,2863,1
2025-05-29T18:02:18.198798,2863,1
2025-05-29T18:02:19.228185,2880,1
2025-05-29T18:02:20.257808,2880,1
2025-05-29T18:02:21.302670,2921,1
2025-05-29T18:02:22.334886,2921,1
2025-05-29T18:02:23.377090,2884,1
2025-05-29T18:02:24.409258,2884,1
2025-05-29T18:02:25.440339,2942,1
2025-05-29T18:02:26.469752,2942,1
2025-05-29T18:02:27.508521,2891,1
2025-05-29T18:02:28.537660,2891,1
2025-05-29T18:02:29.571978,2847,1
2025-05-29T18:02:30.603609,2864,1
2025-05-29T18:02:31.645029,2864,1
2025-05-29T18:02:32.675196,2932,1
2025-05-29T18:02:33.752338,2932,1
2025-05-29T18:02:34.791876,2858,1
2025-05-29T18:02:35.822839,2858,1
2025-05-29T18:02:36.867371,2832,1
2025-05-29T18:02:37.897075,2832,1
2025-05-29T18:02:38.945497,2937,1
2025-05-29T18:02:39.975950,2900,1
2025-05-29T18:02:41.006182,2900,1
2025-05-29T18:02:42.035277,3011,1
2025-05-29T18:02:43.088230,3011,1
2025-05-29T18:02:44.118675,2891,1
2025-05-29T18:02:45.161812,2920,1
2025-05-29T18:02:46.193118,2920,1
2025-05-29T18:02:47.242616,2910,1
2025-05-29T18:02:48.283742,2910,1
2025-05-29T18:02:49.330679,2907,1
2025-05-29T18:02:50.362044,2907,1
2025-05-29T18:02:51.391781,2882,1
2025-05-29T18:02:52.432495,2867,1
2025-05-29T18:02:53.462539,2867,1
2025-05-29T18:02:54.508637,2857,1
2025-05-29T18:02:55.538381,2857,1
2025-05-29T18:02:56.570046,2905,1
2025-05-29T18:02:57.599429,2905,1
2025-05-29T18:02:58.637300,2940,1
2025-05-29T18:02:59.667150,2940,1
2025-05-29T18:03:00.696302,2846,1
2025-05-29T18:03:01.726533,2846,1
2025-05-29T18:03:02.756479,2893,1
2025-05-29T18:03:03.798546,2893,1
2025-05-29T18:03:04.833306,2818,1
2025-05-29T18:03:05.872978,2818,1
2025-05-29T18:03:06.902359,2844,1
2025-05-29T18:03:07.938674,2844,1
2025-05-29T18:03:08.969505,3028,1
2025-05-29T18:03:10.003739,2864,1
2025-05-29T18:03:11.033773,2946,1
2025-05-29T18:03:12.064209,2946,1
2025-05-29T18:03:13.116832,2929,1
2025-05-29T18:03:15.412339,2844,0
2025-05-29T18:03:16.443180,2844,0
2025-05-29T18:03:17.473684,2879,0
2025-05-29T18:03:18.512014,2879,0
2025-05-29T18:03:19.541526,2843,0
2025-05-29T18:03:20.572420,2843,0
2025-05-29T18:03:21.616128,2802,0
2025-05-29T18:03:22.646043,2802,0
2025-05-29T18:03:23.690304,2831,0
2025-05-29T18:03:24.726182,2831,0
2025-05-29T18:03:25.755869,2853,0
2025-05-29T18:03:26.785270,2853,0
2025-05-29T18:03:27.822002,2791,0
2025-05-29T18:03:28.851094,2832,0
2025-05-29T18:03:29.880408,2832,0
2025-05-29T18:03:30.934437,2854,0
2025-05-29T18:03:31.965222,2854,0
2025-05-29T18:03:33.010281,2877,0
2025-05-29T18:03:34.040148,2772,0
2025-05-29T18:03:35.071682,2772,0
2025-05-29T18:03:36.101790,2872,0
2025-05-29T18:03:37.131754,2872,0
2025-05-29T18:03:38.161759,2787,0
2025-05-29T18:03:39.192762,2843,0
2025-05-29T18:03:40.233825,2843,0
2025-05-29T18:03:41.276818,2739,0
2025-05-29T18:03:42.309600,2739,0
2025-05-29T18:03:43.352705,2862,0
2025-05-29T18:03:44.383623,2862,0
2025-05-29T18:03:45.413823,2813,0
2025-05-29T18:03:46.444618,2813,0
2025-05-29T18:03:47.474866,2803,0
2025-05-29T18:03:48.504644,2803,0
2025-05-29T18:03:49.541367,2852,0
2025-05-29T18:03:50.572709,2852,0
2025-05-29T18:03:51.602819,2801,0
2025-05-29T18:03:52.643996,2801,0
2025-05-29T18:03:53.675275,2843,0
2025-05-29T18:03:54.719824,2843,0
2025-05-29T18:03:55.749857,2792,0
2025-05-29T18:03:56.779855,2792,0
2025-05-29T18:03:57.811125,2823,0
2025-05-29T18:03:58.849141,2823,0
2025-05-29T18:03:59.879340,2868,0
2025-05-29T18:04:00.940054,2868,0
2025-05-29T18:04:01.969866,2801,0
2025-05-29T18:04:03.012228,2883,0
2025-05-29T18:04:04.053828,2883,0
2025-05-29T18:04:05.083920,2876,0
2025-05-29T18:04:06.112920,2876,0
2025-05-29T18:04:07.156311,2910,0
2025-05-29T18:04:08.186865,2910,0
2025-05-29T18:04:09.232076,2854,0
2025-05-29T18:04:10.261729,2854,0
