timestamp,power_mW,under_attack
2025-06-05T20:53:07.340828,0,0
2025-06-05T20:53:08.370077,0,0
2025-06-05T20:53:09.408243,0,0
2025-06-05T20:53:10.442157,0,0
2025-06-05T20:53:11.472041,0,0
2025-06-05T20:53:12.511620,0,0
2025-06-05T20:53:13.540280,0,0
2025-06-05T20:53:14.569607,0,0
2025-06-05T20:53:15.609318,0,0
2025-06-05T20:53:16.638338,0,0
2025-06-05T20:53:17.684069,0,0
2025-06-05T20:53:18.718878,0,0
2025-06-05T20:53:19.747627,0,0
2025-06-05T20:53:20.783329,0,0
2025-06-05T20:53:21.819728,0,0
2025-06-05T20:53:22.847957,0,0
2025-06-05T20:53:23.876642,0,0
2025-06-05T20:53:24.905373,0,0
2025-06-05T20:53:25.935412,0,0
2025-06-05T20:53:26.976998,0,0
2025-06-05T20:53:28.005681,0,0
2025-06-05T20:53:29.050279,0,0
2025-06-05T20:53:30.079147,0,0
2025-06-05T20:53:31.108016,0,0
2025-06-05T20:53:32.136935,0,0
2025-06-05T20:53:33.168943,0,0
2025-06-05T20:53:34.199141,0,0
2025-06-05T20:53:35.232447,0,0
2025-06-05T20:53:36.261192,0,0
2025-06-05T20:53:37.289997,0,0
2025-06-05T20:53:38.318967,0,0
2025-06-05T20:53:39.348356,0,0
2025-06-05T20:53:40.390105,0,0
2025-06-05T20:53:41.418799,0,0
2025-06-05T20:53:42.449297,0,0
2025-06-05T20:53:43.492417,0,0
2025-06-05T20:53:44.521339,0,0
2025-06-05T20:53:45.550272,0,0
2025-06-05T20:53:46.579256,0,0
2025-06-05T20:53:47.612482,0,0
2025-06-05T20:53:48.647985,0,0
2025-06-05T20:53:49.677060,0,0
2025-06-05T20:53:50.706039,0,0
2025-06-05T20:53:51.736278,0,0
2025-06-05T20:53:52.780489,0,0
2025-06-05T20:53:53.816817,0,0
2025-06-05T20:53:54.854673,0,0
2025-06-05T20:53:55.883922,0,0
2025-06-05T20:53:56.913727,0,0
2025-06-05T20:53:57.984460,0,0
2025-06-05T20:53:59.027003,0,0
2025-06-05T20:54:00.059151,0,0
2025-06-05T20:54:01.100469,0,0
2025-06-05T20:54:02.133256,0,0
2025-06-05T20:54:03.162221,0,0
2025-06-05T20:54:04.192414,0,0
2025-06-05T20:54:05.224815,0,0
2025-06-05T20:54:06.264498,0,0
2025-06-05T20:54:07.292962,0,0
2025-06-05T20:54:08.321945,0,0
2025-06-05T20:54:09.353762,0,0
2025-06-05T20:54:10.393257,0,0
2025-06-05T20:54:11.421984,0,0
2025-06-05T20:54:12.451225,0,0
2025-06-05T20:54:13.494429,0,0
2025-06-05T20:54:14.523445,0,0
2025-06-05T20:54:15.552158,0,0
2025-06-05T20:54:16.582204,0,0
2025-06-05T20:54:17.615065,0,0
2025-06-05T20:54:18.647215,0,0
2025-06-05T20:54:19.676617,0,0
2025-06-05T20:54:20.705541,0,0
2025-06-05T20:54:21.734632,0,0
2025-06-05T20:54:22.764080,0,0
2025-06-05T20:54:23.807680,0,0
2025-06-05T20:54:24.836648,0,0
2025-06-05T20:54:25.881056,0,0
2025-06-05T20:54:26.912078,0,0
2025-06-05T20:54:27.942438,0,0
2025-06-05T20:54:28.987425,0,0
2025-06-05T20:54:30.016512,0,0
2025-06-05T20:54:31.051304,0,0
2025-06-05T20:54:32.102188,0,0
2025-06-05T20:54:33.131472,0,0
2025-06-05T20:54:34.188905,0,0
2025-06-05T20:54:35.218012,0,0
2025-06-05T20:54:36.252659,0,0
2025-06-05T20:54:37.298251,0,0
2025-06-05T20:54:38.327947,0,0
2025-06-05T20:54:39.356612,0,0
2025-06-05T20:54:40.396618,0,0
2025-06-05T20:54:41.430242,0,0
2025-06-05T20:54:42.470556,0,0
2025-06-05T20:54:43.501469,0,0
2025-06-05T20:54:44.530397,0,0
2025-06-05T20:54:45.559964,0,0
