timestamp,power_mW,under_attack
2025-06-05T20:45:49.351023,0,1
2025-06-05T20:45:50.401236,0,1
2025-06-05T20:45:51.431233,0,1
2025-06-05T20:45:52.463449,0,1
2025-06-05T20:45:53.500810,0,1
2025-06-05T20:45:54.529212,0,1
2025-06-05T20:45:55.558201,0,1
2025-06-05T20:45:56.599821,0,1
2025-06-05T20:45:57.628187,0,1
2025-06-05T20:45:58.668778,284,1
2025-06-05T20:45:59.700614,284,1
2025-06-05T20:46:00.748229,284,1
2025-06-05T20:46:01.779289,690,1
2025-06-05T20:46:02.813889,690,1
2025-06-05T20:46:03.841653,690,1
2025-06-05T20:46:04.871860,690,1
2025-06-05T20:46:05.906038,631,1
2025-06-05T20:46:06.934318,631,1
2025-06-05T20:46:07.962229,631,1
2025-06-05T20:46:08.991031,631,1
2025-06-05T20:46:10.036301,714,1
2025-06-05T20:46:11.065692,714,1
2025-06-05T20:46:12.111908,714,1
2025-06-05T20:46:13.140307,714,1
2025-06-05T20:46:14.168362,710,1
2025-06-05T20:46:15.197962,710,1
2025-06-05T20:46:16.230774,710,1
2025-06-05T20:46:17.261188,720,1
2025-06-05T20:46:18.293925,720,1
2025-06-05T20:46:19.322366,720,1
2025-06-05T20:46:20.353608,720,1
2025-06-05T20:46:21.382113,704,1
2025-06-05T20:46:22.427215,704,1
2025-06-05T20:46:23.455415,704,1
2025-06-05T20:46:24.500010,697,1
2025-06-05T20:46:25.528939,697,1
2025-06-05T20:46:26.557456,697,1
2025-06-05T20:46:27.586132,719,1
2025-06-05T20:46:28.627490,719,1
2025-06-05T20:46:29.655747,719,1
2025-06-05T20:46:30.691823,718,1
2025-06-05T20:46:31.743967,718,1
2025-06-05T20:46:32.772843,718,1
2025-06-05T20:46:33.825351,718,1
2025-06-05T20:46:34.855068,711,1
2025-06-05T20:46:35.883405,711,1
2025-06-05T20:46:36.915790,711,1
2025-06-05T20:46:37.944068,708,1
2025-06-05T20:46:38.973840,708,1
2025-06-05T20:46:40.002508,708,1
2025-06-05T20:46:41.037391,708,1
2025-06-05T20:46:42.065324,735,1
2025-06-05T20:46:43.094339,735,1
2025-06-05T20:46:44.135381,735,1
2025-06-05T20:46:45.163900,745,1
2025-06-05T20:46:46.210157,745,1
2025-06-05T20:46:47.246550,745,1
2025-06-05T20:46:48.274849,745,1
2025-06-05T20:46:49.306438,704,1
2025-06-05T20:47:02.299164,669,0
2025-06-05T20:47:03.326497,669,0
2025-06-05T20:47:04.365740,714,0
2025-06-05T20:47:05.394784,714,0
2025-06-05T20:47:06.426153,714,0
2025-06-05T20:47:07.464877,714,0
2025-06-05T20:47:08.507878,714,0
2025-06-05T20:47:09.537814,0,0
2025-06-05T20:47:10.579073,0,0
2025-06-05T20:47:11.610050,0,0
2025-06-05T20:47:12.639177,0,0
2025-06-05T20:47:13.670120,0,0
2025-06-05T20:47:14.701217,0,0
2025-06-05T20:47:15.731826,0,0
2025-06-05T20:47:16.772993,0,0
2025-06-05T20:47:17.802113,0,0
2025-06-05T20:47:18.850183,0,0
2025-06-05T20:47:19.880204,0,0
2025-06-05T20:47:20.922622,0,0
2025-06-05T20:47:21.951158,0,0
2025-06-05T20:47:22.979446,0,0
2025-06-05T20:47:24.014669,0,0
2025-06-05T20:47:25.044966,0,0
2025-06-05T20:47:26.081481,0,0
2025-06-05T20:47:27.110514,0,0
2025-06-05T20:47:28.138691,0,0
2025-06-05T20:47:29.167118,0,0
2025-06-05T20:47:30.194432,0,0
2025-06-05T20:47:31.241121,0,0
2025-06-05T20:47:32.269209,0,0
2025-06-05T20:47:33.313055,0,0
2025-06-05T20:47:34.342118,0,0
2025-06-05T20:47:35.371549,0,0
2025-06-05T20:47:36.400150,0,0
2025-06-05T20:47:37.434619,0,0
2025-06-05T20:47:38.463255,0,0
2025-06-05T20:47:39.493774,0,0
2025-06-05T20:47:40.522173,0,0
2025-06-05T20:47:41.551067,0,0
2025-06-05T20:47:42.579743,0,0
2025-06-05T20:47:43.609624,0,0
2025-06-05T20:47:44.652753,0,0
2025-06-05T20:47:45.681615,0,0
2025-06-05T20:47:46.727450,0,0
2025-06-05T20:47:47.755670,0,0
2025-06-05T20:47:48.785067,0,0
2025-06-05T20:47:49.813762,0,0
2025-06-05T20:47:50.848345,0,0
2025-06-05T20:47:51.878177,0,0
2025-06-05T20:47:52.906634,0,0
2025-06-05T20:47:53.934807,0,0
2025-06-05T20:47:54.963193,0,0
2025-06-05T20:47:55.992143,0,0
2025-06-05T20:47:57.020480,0,0
2025-06-05T20:47:58.050128,0,0
2025-06-05T20:47:59.091152,0,0
2025-06-05T20:48:00.127646,0,0
2025-06-05T20:48:01.166067,0,0
2025-06-05T20:48:02.194255,0,0
2025-06-05T20:48:03.224278,0,0
2025-06-05T20:48:04.252458,0,0
2025-06-05T20:48:05.286756,0,0
